OrderDate,Year,Month,Region,Category,SubCategory,Segment,Quantity,Discount,Sales,Profit,Margin
2023-03-07,2023,3,Asia Pacific,Technology,Laptops,Home Office,4,0.0,3065.13,811.82,0.2648566292457416
2023-08-07,2023,8,North America,Office Supplies,Paper,Consumer,6,0.5,712.42,-209.47,-0.2940259959012942
2022-12-15,2022,12,Europe,Office Supplies,Paper,Consumer,4,0.1,560.96,62.1,0.11070308043354249
2021-04-07,2021,4,Asia Pacific,Technology,Phones,Consumer,1,0.2,592.06,98.43,0.16625004222545015
2024-11-07,2024,11,Europe,Technology,Copiers,Consumer,3,0.15,2596.14,493.52,0.19009760644649365
2021-02-23,2021,2,North America,Office Supplies,Art,Consumer,2,0.5,145.3,-36.86,-0.25368203716448723
2024-12-02,2024,12,Asia Pacific,Office Supplies,Storage,Corporate,5,0.15,566.86,24.69,0.04355572804572558
2023-02-24,2023,2,Europe,Office Supplies,Storage,Home Office,3,0.3,84.3,-10.21,-0.12111506524317914
2021-11-22,2021,11,Asia Pacific,Technology,Copiers,Home Office,1,0.2,706.71,102.57,0.14513732648469668
2023-06-24,2023,6,North America,Office Supplies,Storage,Consumer,3,0.15,240.52,10.4,0.0432396474305671
2023-02-26,2023,2,Latin America,Technology,Phones,Consumer,6,0.0,1803.19,570.67,0.3164780195098686
2023-06-09,2023,6,North America,Furniture,Tables,Consumer,5,0.2,1653.92,-157.26,-0.09508319628518912
2023-11-26,2023,11,Europe,Office Supplies,Binders,Consumer,4,0.0,308.48,84.1,0.27262707468879666
2021-01-02,2021,1,Europe,Technology,Phones,Corporate,4,0.0,1509.74,462.65,0.3064434935816763
2023-10-06,2023,10,Asia Pacific,Technology,Copiers,Corporate,5,0.15,2137.53,281.46,0.13167534490743987
2024-03-10,2024,3,Asia Pacific,Technology,Phones,Corporate,3,0.15,1117.22,234.07,0.2095111079286085
2023-12-28,2023,12,Asia Pacific,Furniture,Furnishings,Home Office,3,0.15,1888.96,-25.51,-0.01350478570218533
2023-12-17,2023,12,Middle East & Africa,Office Supplies,Paper,Consumer,1,0.0,65.18,18.78,0.2881251917766186
2023-06-06,2023,6,Latin America,Furniture,Bookcases,Home Office,1,0.3,214.56,-39.59,-0.1845171513795675
2022-06-27,2022,6,Asia Pacific,Office Supplies,Paper,Consumer,1,0.2,90.35,-0.7,-0.00774764803541782
2024-04-05,2024,4,Asia Pacific,Furniture,Tables,Home Office,5,0.1,1446.62,85.2,0.05889590908462486
2021-09-17,2021,9,North America,Office Supplies,Binders,Consumer,4,0.1,186.11,14.61,0.07850196120573853
2022-05-20,2022,5,Europe,Office Supplies,Art,Consumer,3,0.1,278.65,-5.5,-0.019738022609007717
2022-06-04,2022,6,Europe,Office Supplies,Paper,Consumer,4,0.0,334.71,44.74,0.13366795136087958
2021-05-31,2021,5,North America,Technology,Phones,Consumer,1,0.0,428.25,104.5,0.24401634559252772
2022-10-02,2022,10,Asia Pacific,Technology,Laptops,Consumer,2,0.0,506.47,160.66,0.3172152348608999
2024-07-05,2024,7,North America,Office Supplies,Binders,Consumer,1,0.0,45.66,7.96,0.17433201927288655
2024-09-25,2024,9,Latin America,Office Supplies,Paper,Corporate,6,0.1,309.73,19.21,0.062021760888515805
2024-09-01,2024,9,Middle East & Africa,Office Supplies,Art,Consumer,1,0.15,164.44,6.02,0.036609097543176844
2023-10-26,2023,10,Europe,Furniture,Furnishings,Corporate,5,0.2,2088.74,-190.89,-0.09139002460813697
2021-03-06,2021,3,North America,Technology,Phones,Consumer,2,0.2,1817.76,67.71,0.037249141800897806
2021-08-13,2021,8,Asia Pacific,Office Supplies,Storage,Consumer,6,0.3,599.59,-27.84,-0.04643172834770426
2022-01-05,2022,1,Asia Pacific,Office Supplies,Art,Corporate,3,0.0,180.39,45.75,0.25361716281390323
2024-11-03,2024,11,Europe,Office Supplies,Paper,Corporate,2,0.4,295.2,-58.99,-0.19983062330623308
2022-04-03,2022,4,Asia Pacific,Office Supplies,Paper,Consumer,2,0.1,169.38,9.57,0.05650017711654269
2024-06-02,2024,6,Europe,Office Supplies,Storage,Consumer,3,0.4,326.53,-42.7,-0.130768995191866
2021-07-23,2021,7,North America,Technology,Phones,Home Office,6,0.1,1362.5,255.66,0.18764036697247707
2022-05-05,2022,5,Asia Pacific,Furniture,Chairs,Consumer,5,0.1,1375.42,-5.74,-0.004173270710037661
2022-11-15,2022,11,Latin America,Office Supplies,Paper,Consumer,2,0.1,243.22,26.54,0.10911931584573636
2022-09-06,2022,9,Europe,Office Supplies,Binders,Consumer,5,0.4,168.4,-27.29,-0.1620546318289786
2024-04-17,2024,4,Europe,Office Supplies,Paper,Consumer,3,0.15,119.25,0.48,0.004025157232704402
2024-04-04,2024,4,North America,Office Supplies,Binders,Corporate,4,0.0,315.42,37.27,0.11815991376577263
2022-03-27,2022,3,Asia Pacific,Technology,Phones,Consumer,4,0.2,2714.07,385.62,0.14208181808133172
2023-01-26,2023,1,Asia Pacific,Technology,Accessories,Consumer,2,0.15,1085.11,92.66,0.08539226437872659
2024-08-01,2024,8,Asia Pacific,Technology,Laptops,Consumer,1,0.1,321.4,91.86,0.2858120721841942
2023-04-29,2023,4,Asia Pacific,Furniture,Furnishings,Consumer,4,0.0,1309.17,212.13,0.1620339604482229
2023-12-20,2023,12,North America,Office Supplies,Binders,Consumer,3,0.0,228.34,57.21,0.250547429272138
2022-03-06,2022,3,North America,Office Supplies,Paper,Corporate,3,0.3,170.49,-4.45,-0.026101237609243943
2022-03-15,2022,3,Europe,Technology,Phones,Consumer,5,0.4,2397.53,-112.88,-0.047081788340500426
2022-09-29,2022,9,Europe,Furniture,Furnishings,Consumer,5,0.1,1154.17,-89.76,-0.07777017250491695
2023-02-04,2023,2,Europe,Technology,Accessories,Corporate,3,0.0,1045.35,309.93,0.2964844310518009
2021-06-04,2021,6,Europe,Office Supplies,Binders,Consumer,6,0.15,567.9,8.23,0.014491988026060927
2021-02-06,2021,2,Latin America,Office Supplies,Binders,Consumer,2,0.0,52.08,6.7,0.12864823348694318
2021-10-23,2021,10,Latin America,Office Supplies,Binders,Home Office,1,0.0,47.73,12.44,0.2606327257490048
2024-12-27,2024,12,Latin America,Technology,Copiers,Consumer,3,0.0,2373.5,496.7,0.20926901200758374
2023-05-15,2023,5,Europe,Technology,Laptops,Consumer,5,0.3,2640.78,239.3,0.09061716614030703
2024-04-23,2024,4,North America,Technology,Laptops,Consumer,5,0.15,1868.68,357.5,0.19131151400988933
2021-08-03,2021,8,North America,Office Supplies,Binders,Home Office,4,0.2,149.52,-0.56,-0.003745318352059925
2023-05-17,2023,5,Asia Pacific,Technology,Phones,Corporate,1,0.0,592.76,163.93,0.2765537485660301
2022-11-03,2022,11,North America,Technology,Accessories,Consumer,4,0.2,1367.55,80.39,0.05878395671090637
2024-06-09,2024,6,North America,Technology,Accessories,Consumer,3,0.4,2092.91,-170.53,-0.08147985340984563
2024-07-27,2024,7,North America,Office Supplies,Art,Consumer,1,0.0,114.66,35.58,0.31030873888016747
2024-08-31,2024,8,Middle East & Africa,Furniture,Tables,Consumer,2,0.1,772.28,97.57,0.12634018749676282
2022-09-20,2022,9,Europe,Office Supplies,Storage,Consumer,5,0.0,339.23,33.46,0.09863514429737935
2024-10-08,2024,10,North America,Office Supplies,Storage,Consumer,3,0.3,290.73,-16.37,-0.05630653871289513
2024-07-04,2024,7,North America,Office Supplies,Binders,Consumer,4,0.0,438.03,64.02,0.1461543729881515
2022-07-28,2022,7,Latin America,Furniture,Furnishings,Corporate,3,0.3,1118.95,-189.09,-0.1689887841279771
2021-08-16,2021,8,Asia Pacific,Furniture,Chairs,Consumer,3,0.0,959.19,105.93,0.11043693116066682
2024-12-03,2024,12,Middle East & Africa,Technology,Accessories,Corporate,3,0.0,1444.95,390.89,0.2705214713311879
2023-01-27,2023,1,North America,Technology,Accessories,Consumer,2,0.0,1688.47,481.13,0.2849502804313965
2024-07-06,2024,7,North America,Office Supplies,Binders,Home Office,3,0.0,362.8,51.51,0.1419790518191841
2022-02-20,2022,2,North America,Furniture,Furnishings,Corporate,3,0.4,619.4,-158.95,-0.2566193090087181
2022-09-07,2022,9,North America,Office Supplies,Storage,Consumer,3,0.2,334.82,-13.69,-0.040887641120602114
2023-04-18,2023,4,Asia Pacific,Furniture,Furnishings,Home Office,1,0.0,176.85,2.71,0.015323720667232118
2024-09-13,2024,9,Asia Pacific,Technology,Phones,Corporate,2,0.1,747.87,148.35,0.19836335191945123
2023-01-09,2023,1,Middle East & Africa,Office Supplies,Paper,Consumer,4,0.0,307.27,42.99,0.13990952582419372
2023-10-16,2023,10,Asia Pacific,Office Supplies,Binders,Consumer,3,0.0,238.13,79.68,0.334607147356486
2024-01-15,2024,1,North America,Technology,Laptops,Consumer,8,0.2,4566.95,388.67,0.08510493874467644
2023-11-03,2023,11,Europe,Office Supplies,Binders,Consumer,1,0.1,57.4,6.04,0.10522648083623694
2022-11-22,2022,11,Middle East & Africa,Technology,Laptops,Home Office,5,0.15,4928.51,608.54,0.12347342300208378
2023-05-18,2023,5,Latin America,Technology,Copiers,Corporate,3,0.1,1554.52,75.12,0.048323598281141446
2021-02-13,2021,2,North America,Office Supplies,Art,Corporate,3,0.4,127.15,-32.8,-0.25796303578450647
2023-08-27,2023,8,Europe,Technology,Copiers,Corporate,3,0.0,2723.84,754.14,0.27686648261278196
2021-10-21,2021,10,Europe,Technology,Accessories,Consumer,5,0.0,1499.38,465.19,0.31025490536088246
2022-04-13,2022,4,North America,Office Supplies,Paper,Corporate,6,0.3,270.98,-15.16,-0.05594508819839102
2021-12-03,2021,12,Latin America,Technology,Accessories,Consumer,4,0.2,2752.84,536.14,0.19475886720623065
2024-03-31,2024,3,Europe,Furniture,Furnishings,Consumer,3,0.2,822.65,-40.08,-0.04872059806722178
2021-01-04,2021,1,Europe,Technology,Phones,Consumer,1,0.0,750.64,237.27,0.3160902696365768
2023-07-25,2023,7,Europe,Office Supplies,Art,Consumer,4,0.0,306.47,30.71,0.10020556661337161
2024-12-15,2024,12,Europe,Office Supplies,Art,Corporate,5,0.0,728.72,218.14,0.2993467998682621
2023-03-02,2023,3,Europe,Technology,Copiers,Home Office,1,0.1,471.16,120.8,0.2563884879870957
2021-10-31,2021,10,Latin America,Office Supplies,Storage,Home Office,1,0.15,39.72,2.29,0.057653575025176235
2021-11-29,2021,11,Asia Pacific,Technology,Laptops,Corporate,1,0.1,504.2,110.28,0.2187227290757636
2022-01-29,2022,1,Europe,Furniture,Tables,Consumer,3,0.0,1090.58,179.7,0.16477470703662273
2021-01-17,2021,1,Asia Pacific,Technology,Copiers,Home Office,2,0.0,524.28,169.56,0.3234149691004807
2021-06-05,2021,6,Europe,Office Supplies,Art,Home Office,4,0.5,268.04,-71.39,-0.2663408446500522
2021-10-15,2021,10,North America,Office Supplies,Storage,Consumer,4,0.1,152.26,22.15,0.14547484565874164
2022-08-19,2022,8,North America,Office Supplies,Binders,Home Office,3,0.15,179.72,16.84,0.09370131315379479
2024-10-26,2024,10,Europe,Technology,Accessories,Corporate,3,0.1,1921.67,391.34,0.2036457872579579
2023-11-27,2023,11,Europe,Office Supplies,Art,Corporate,3,0.3,279.23,1.66,0.005944919958457185
2023-03-08,2023,3,Latin America,Technology,Phones,Consumer,2,0.1,1414.9,178.01,0.12581101137889603
2024-01-29,2024,1,North America,Office Supplies,Paper,Consumer,5,0.0,243.57,43.38,0.1781007513240547
2022-11-13,2022,11,Latin America,Office Supplies,Binders,Home Office,6,0.3,553.7,-30.87,-0.05575221238938053
2023-01-08,2023,1,Asia Pacific,Technology,Copiers,Consumer,2,0.2,1261.83,48.53,0.03846001442349604
2022-10-05,2022,10,Asia Pacific,Furniture,Chairs,Corporate,6,0.2,1198.29,-149.42,-0.12469435612414356
2021-04-27,2021,4,Europe,Office Supplies,Art,Corporate,5,0.0,147.06,20.33,0.13824289405684753
2022-01-18,2022,1,Latin America,Office Supplies,Storage,Consumer,2,0.1,151.93,23.48,0.15454485618376884
2024-08-12,2024,8,Asia Pacific,Office Supplies,Art,Corporate,2,0.2,155.65,13.57,0.08718278188242852
2021-11-13,2021,11,Europe,Technology,Phones,Home Office,5,0.2,3525.91,297.99,0.08451435232323004
2023-03-27,2023,3,Europe,Furniture,Chairs,Home Office,3,0.2,846.97,-9.71,-0.011464396613811588
2021-10-23,2021,10,Asia Pacific,Office Supplies,Paper,Corporate,2,0.3,161.49,-4.85,-0.030032819369620406
2022-12-08,2022,12,North America,Office Supplies,Storage,Consumer,4,0.15,608.67,38.91,0.06392626546404455
2024-05-17,2024,5,Europe,Office Supplies,Art,Consumer,5,0.15,530.7,25.77,0.04855850763143018
2023-04-30,2023,4,Europe,Office Supplies,Art,Consumer,4,0.1,298.29,39.44,0.13222032250494484
2023-01-10,2023,1,Asia Pacific,Furniture,Bookcases,Home Office,3,0.0,1214.44,51.88,0.04271927802114555
2021-08-26,2021,8,Middle East & Africa,Furniture,Chairs,Home Office,3,0.3,394.2,-47.3,-0.11998985286656519
2022-07-03,2022,7,North America,Technology,Laptops,Consumer,5,0.2,2166.49,392.59,0.18121016021306352
2021-05-06,2021,5,Europe,Technology,Laptops,Consumer,3,0.0,1720.49,525.75,0.30558154944231003
2024-12-22,2024,12,Asia Pacific,Office Supplies,Binders,Consumer,6,0.0,319.16,37.29,0.11683794961774657
2021-05-28,2021,5,Europe,Office Supplies,Paper,Corporate,3,0.5,117.64,-26.33,-0.22381842910574634
2023-08-25,2023,8,North America,Office Supplies,Storage,Consumer,1,0.0,54.93,6.46,0.1176042235572547
2021-04-24,2021,4,North America,Technology,Phones,Corporate,3,0.2,2291.28,454.28,0.19826472539366638
2022-05-21,2022,5,Asia Pacific,Office Supplies,Storage,Consumer,3,0.5,276.9,-73.01,-0.2636691946551102
2024-08-27,2024,8,Latin America,Office Supplies,Art,Corporate,2,0.1,108.21,7.11,0.06570557249792072
2021-03-07,2021,3,Asia Pacific,Office Supplies,Paper,Home Office,1,0.1,50.75,3.01,0.0593103448275862
2021-05-29,2021,5,Middle East & Africa,Furniture,Furnishings,Consumer,4,0.15,761.29,-13.3,-0.017470346385739997
2024-01-07,2024,1,Europe,Office Supplies,Binders,Consumer,3,0.2,245.86,-10.71,-0.04356137639306923
2024-03-16,2024,3,North America,Furniture,Bookcases,Corporate,4,0.4,972.23,-251.59,-0.2587762155045617
2024-05-17,2024,5,Europe,Furniture,Furnishings,Consumer,4,0.3,839.35,-97.17,-0.11576815392863525
2021-02-18,2021,2,Latin America,Technology,Copiers,Corporate,2,0.3,598.23,44.96,0.0751550407034084
2024-07-27,2024,7,North America,Office Supplies,Storage,Home Office,1,0.0,56.0,11.22,0.20035714285714287
2023-02-17,2023,2,Middle East & Africa,Office Supplies,Storage,Consumer,2,0.0,53.06,16.16,0.3045608744817188
2024-09-03,2024,9,Middle East & Africa,Office Supplies,Binders,Consumer,4,0.3,382.1,-35.04,-0.09170374247579167
2021-08-18,2021,8,North America,Office Supplies,Art,Corporate,2,0.1,166.78,14.8,0.08873965703321741
2021-03-29,2021,3,North America,Technology,Accessories,Home Office,4,0.0,1312.32,313.12,0.2386003413801512
2024-10-16,2024,10,Middle East & Africa,Technology,Phones,Consumer,8,0.0,4167.01,1048.97,0.25173205727848025
2021-01-23,2021,1,North America,Office Supplies,Art,Home Office,4,0.1,213.81,13.83,0.06468359758664234
2023-02-01,2023,2,Europe,Technology,Laptops,Consumer,3,0.0,1095.19,346.44,0.31632867356349126
2022-07-28,2022,7,Latin America,Technology,Copiers,Consumer,2,0.1,883.08,172.02,0.19479548851746162
2022-09-04,2022,9,North America,Office Supplies,Storage,Consumer,2,0.3,117.47,-19.4,-0.1651485485655912
2022-12-14,2022,12,Middle East & Africa,Technology,Copiers,Consumer,2,0.4,1689.29,-114.86,-0.06799306217404945
2022-12-29,2022,12,Latin America,Technology,Phones,Corporate,3,0.1,1665.59,408.57,0.2453004640998085
2021-09-25,2021,9,Asia Pacific,Office Supplies,Art,Consumer,5,0.0,429.72,96.55,0.22468118775016288
2021-06-18,2021,6,North America,Furniture,Tables,Home Office,2,0.0,425.47,34.3,0.08061672973417632
2021-03-15,2021,3,Europe,Office Supplies,Paper,Corporate,1,0.1,43.76,5.69,0.1300274223034735
2023-10-28,2023,10,North America,Furniture,Chairs,Corporate,2,0.15,747.69,-86.69,-0.11594377348901282
2022-02-03,2022,2,Middle East & Africa,Technology,Copiers,Home Office,6,0.1,2036.07,408.24,0.2005039119480175
2021-04-19,2021,4,Europe,Office Supplies,Paper,Corporate,2,0.3,186.58,-28.53,-0.15291027977275162
2021-02-20,2021,2,Europe,Office Supplies,Binders,Consumer,7,0.0,447.39,81.98,0.18324057310176806
2023-03-08,2023,3,North America,Furniture,Bookcases,Consumer,3,0.2,2004.86,-87.87,-0.04382849675289048
2023-07-17,2023,7,Latin America,Office Supplies,Binders,Home Office,1,0.2,27.49,-0.78,-0.028373954165150966
2023-01-29,2023,1,Europe,Office Supplies,Art,Corporate,4,0.4,377.24,-44.0,-0.11663662389990456
2021-05-26,2021,5,Asia Pacific,Technology,Copiers,Consumer,2,0.0,1099.1,289.88,0.26374306250568647
2024-10-18,2024,10,Europe,Technology,Copiers,Corporate,4,0.4,1875.4,-190.5,-0.10157832995627598
2024-06-20,2024,6,Europe,Office Supplies,Binders,Corporate,2,0.15,171.39,5.73,0.033432522317521446
2024-02-28,2024,2,North America,Furniture,Chairs,Consumer,3,0.2,727.27,-58.24,-0.08008030030112613
2021-04-16,2021,4,North America,Office Supplies,Storage,Corporate,3,0.1,242.82,30.73,0.12655464953463472
2022-04-18,2022,4,Latin America,Office Supplies,Storage,Consumer,2,0.0,182.58,17.0,0.0931098696461825
2022-12-27,2022,12,Asia Pacific,Office Supplies,Paper,Consumer,2,0.2,221.88,15.37,0.06927167838471246
2021-12-26,2021,12,North America,Furniture,Tables,Home Office,1,0.1,195.5,2.71,0.013861892583120204
2023-01-07,2023,1,Middle East & Africa,Office Supplies,Binders,Home Office,3,0.0,306.42,49.21,0.16059656680373344
2021-12-23,2021,12,Europe,Furniture,Furnishings,Consumer,3,0.4,1374.11,-350.58,-0.25513241298003797
2022-11-18,2022,11,Middle East & Africa,Office Supplies,Art,Consumer,1,0.0,144.51,26.04,0.1801951422046917
2024-06-10,2024,6,Europe,Office Supplies,Art,Consumer,3,0.1,190.15,28.08,0.1476728898238233
2023-03-29,2023,3,Europe,Technology,Accessories,Home Office,6,0.0,4527.03,1033.63,0.22832408886179242
2023-03-11,2023,3,North America,Technology,Accessories,Consumer,3,0.0,1804.35,421.7,0.2337129714301549
2023-06-10,2023,6,North America,Office Supplies,Art,Consumer,2,0.2,101.93,-6.66,-0.06533895810850583
2021-03-02,2021,3,Asia Pacific,Office Supplies,Paper,Corporate,2,0.3,73.08,-7.53,-0.10303776683087028
2021-03-12,2021,3,North America,Office Supplies,Art,Consumer,2,0.1,70.28,11.01,0.156659077973819
2024-07-05,2024,7,Europe,Technology,Phones,Corporate,2,0.0,1718.72,402.56,0.23422081549059764
2024-05-16,2024,5,Asia Pacific,Office Supplies,Paper,Consumer,2,0.0,159.09,24.13,0.15167515242944243
2021-10-15,2021,10,Latin America,Furniture,Chairs,Corporate,5,0.0,1034.1,181.56,0.17557296199593853
2021-06-13,2021,6,Europe,Technology,Copiers,Consumer,2,0.15,740.02,114.55,0.15479311369962975
2021-09-01,2021,9,Europe,Office Supplies,Art,Home Office,1,0.3,53.49,-1.31,-0.024490558982987475
2022-04-29,2022,4,Europe,Technology,Laptops,Corporate,1,0.2,363.98,12.92,0.03549645584922248
2023-11-27,2023,11,North America,Furniture,Bookcases,Home Office,4,0.15,819.01,-65.96,-0.0805362571885569
2023-07-20,2023,7,North America,Office Supplies,Storage,Consumer,4,0.2,370.09,40.69,0.10994622929557675
2021-10-06,2021,10,Middle East & Africa,Office Supplies,Binders,Consumer,2,0.4,111.59,-17.35,-0.15547988170983063
2021-11-09,2021,11,Latin America,Office Supplies,Binders,Corporate,1,0.1,143.26,11.86,0.08278654195169621
2024-08-27,2024,8,Europe,Technology,Copiers,Corporate,2,0.0,785.43,216.45,0.2755815285894351
2021-12-19,2021,12,Middle East & Africa,Office Supplies,Storage,Corporate,6,0.3,496.2,-20.61,-0.041535671100362756
2021-02-19,2021,2,Latin America,Office Supplies,Art,Home Office,2,0.0,61.48,10.59,0.17225113858165259
2022-12-30,2022,12,Europe,Furniture,Tables,Consumer,3,0.15,1566.81,-42.19,-0.026927323670387603
2022-11-02,2022,11,Latin America,Furniture,Chairs,Corporate,3,0.2,554.67,-61.13,-0.11020967422070782
2022-11-19,2022,11,North America,Technology,Laptops,Corporate,2,0.0,867.19,226.86,0.26160357015186986
2024-04-04,2024,4,Europe,Office Supplies,Binders,Home Office,2,0.3,194.77,11.07,0.05683626841916106
2021-12-21,2021,12,North America,Technology,Accessories,Corporate,1,0.4,910.08,10.8,0.011867088607594937
2021-09-14,2021,9,Latin America,Furniture,Tables,Consumer,4,0.1,1157.69,34.58,0.02986982698304382
2024-07-09,2024,7,Europe,Office Supplies,Binders,Corporate,3,0.0,189.41,40.96,0.21625046196082573
2023-05-25,2023,5,North America,Technology,Copiers,Home Office,3,0.2,1209.25,107.03,0.08850940665701881
2021-07-01,2021,7,Asia Pacific,Technology,Phones,Home Office,4,0.15,909.59,206.6,0.22713530271880736
2024-10-31,2024,10,Europe,Technology,Copiers,Consumer,3,0.2,1230.93,200.19,0.16263313104725693
2021-05-07,2021,5,Europe,Furniture,Tables,Consumer,1,0.3,328.88,-53.43,-0.16246047190464608
2024-11-16,2024,11,Europe,Technology,Laptops,Home Office,5,0.0,3779.15,1207.83,0.3196036145694137
2023-08-23,2023,8,Asia Pacific,Technology,Accessories,Corporate,3,0.3,1565.5,-64.38,-0.041124241456403705
2021-06-21,2021,6,Latin America,Office Supplies,Binders,Consumer,2,0.15,132.64,9.25,0.06973763570566949
2023-04-02,2023,4,North America,Office Supplies,Paper,Consumer,3,0.2,198.14,11.09,0.055970525890784294
